geo1;n;iter;diff_rel
7;2502;70;-0.0648231610018038
8;2502;70;0.0491846110391992
9;2502;70;0.0586096440931402
1;2502;71;0.0415251579696933
10;2502;71;0.0202842703566591
2;2502;71;0.0119746854317159
3;2502;71;-0.0164315493627825
4;2502;71;-0.0367811795960376
5;2502;71;-0.0046481017688692
6;2502;71;-0.00540244197215176
7;2502;71;0.105709086109632
8;2502;71;-0.0673914568540453
9;2502;71;-0.0528229500219273
1;2502;72;-0.0430805271314863
10;2502;72;0.0169280720989069
2;2502;72;-0.0256607367537612
3;2502;72;-0.0519394356673752
4;2502;72;0.0468596703550067
5;2502;72;-0.0236071855447003
6;2502;72;-0.0588754289628963
7;2502;72;-0.0153137989371933
8;2502;72;0.0977579726613843
9;2502;72;0.0760209869236194
1;2502;73;-0.0459979645487684
10;2502;73;0.0135718738411548
2;2502;73;-0.00893388244910472
3;2502;73;-0.0590410129282937
4;2502;73;0.0549539461567208
5;2502;73;-0.0283469564886581
6;2502;73;-0.0802646237591941
7;2502;73;-0.0153137989371933
8;2502;73;0.0977579726613843
9;2502;73;0.0829855240558111
1;2502;74;0.0152682212141548
10;2502;74;0.0202842703566591
2;2502;74;0.0245198261602083
3;2502;74;0.029728702833188
4;2502;74;-0.0394792715299423
5;2502;74;0.0759280042784127
6;2502;74;0.0427232463195184
7;2502;74;-0.0483200403136003
8;2502;74;-0.0673914568540453
9;2502;74;-0.0667520242863107
1;2502;75;0.0736169695597958
10;2502;75;-0.0770454791181538
2;2502;75;-0.0256607367537612
3;2502;75;0.0261779142027287
4;2502;75;-0.0178945360587051
5;2502;75;-0.0852242078161513
6;2502;75;0.0587651424167417
7;2502;75;0.0837049251920274
8;2502;75;0.000611249417014056
9;2502;75;-0.0180002643609687
1;2502;76;-0.0343282148796402
10;2502;76;0.0135718738411548
2;2502;76;-0.0674778725154023
3;2502;76;-0.0128807607323233
4;2502;76;0.0441615784211022
5;2502;76;-0.071004894984278
6;2502;76;-0.0107497406712261
7;2502;76;-0.00981275870779229
8;2502;76;0.0686139556880732
9;2502;76;0.0795032554897153
1;2502;77;0.026937970883283
10;2502;77;0.0202842703566591
2;2502;77;-0.00893388244910472
3;2502;77;0.029728702833188
4;2502;77;-0.0664601908689888
5;2502;77;0.0854075461663282
6;2502;77;0.0320286489213695
7;2502;77;0.00118932175101001
8;2502;77;-0.0771061291784823
9;2502;77;-0.0458584128897356
1;2502;78;-0.0430805271314863
10;2502;78;0.0135718738411548
2;2502;78;-0.00893388244910472
3;2502;78;-0.0696933788196716
4;2502;78;0.0495577622889114
5;2502;78;-0.0236071855447003
6;2502;78;-0.0642227276619706
7;2502;78;-0.0153137989371933
8;2502;78;0.0880433003369473
9;2502;78;0.086467792621907
1;2502;79;-0.0547502768006145
10;2502;79;-0.0267025052518712
2;2502;79;-0.0507510182107459
3;2502;79;0.00132239378951375
4;2502;79;0.0441615784211022
5;2502;79;-0.0615253530963625
6;2502;79;-5.51432730772137e-05
7;2502;79;0.0506986838156205
8;2502;79;0.117187317310258
9;2502;79;0.0481628383948526
1;2502;80;0.0706995321425139
10;2502;80;-0.00656531570535822
2;2502;80;-0.00893388244910472
3;2502;80;-0.00577918347140478
4;2502;80;-0.0502716392655609
5;2502;80;-0.0141276436567847
6;2502;80;0.0213340515232206
7;2502;80;0.0727028447332251
8;2502;80;-0.0382474398807342
9;2502;80;-0.0354116071914479
1;2502;81;-0.0547502768006145
10;2502;81;-0.0300587035096234
2;2502;81;-0.0716595860915664
3;2502;81;0.0261779142027287
4;2502;81;0.0495577622889114
5;2502;81;-0.052045811208447
6;2502;81;0.0106394541250717
7;2502;81;0.0341955631274169
8;2502;81;0.136616661959132
9;2502;81;0.0272692269982774
1;2502;82;0.0415251579696933
10;2502;82;0.0337090633876678
2;2502;82;0.00361125827938769
3;2502;82;0.0261779142027287
4;2502;82;-0.0718563747367982
5;2502;82;0.0332700657827929
6;2502;82;0.015986752824146
7;2502;82;0.0286945228980159
8;2502;82;-0.0965354738273564
9;2502;82;-0.0388938757575438
1;2502;83;-0.0489154019660503
10;2502;83;-0.0233463069941191
2;2502;83;-0.0716595860915664
3;2502;83;0.0226271255722695
4;2502;83;0.0441615784211022
5;2502;83;-0.052045811208447
6;2502;83;0.00529215542599714
7;2502;83;0.0286945228980159
8;2502;83;0.146331334283569
9;2502;83;0.0272692269982774
1;2502;84;-0.00515384070681955
10;2502;84;0.0706272442229416
2;2502;84;0.0119746854317159
3;2502;84;0.00487318241997308
4;2502;84;-0.0178945360587051
5;2502;84;0.0948870880542438
6;2502;84;0.0320286489213695
7;2502;84;-0.0648231610018038
8;2502;84;-0.01881809523186
9;2502;84;-0.101574709947269
1;2502;85;-0.0197410277932299
10;2502;85;0.0572024511919329
2;2502;85;0.0203381125840441
3;2502;85;0.029728702833188
4;2502;85;-0.0205926279926098
5;2502;85;0.113846171830075
6;2502;85;0.0213340515232206
7;2502;85;-0.0813262816900072
8;2502;85;-0.0479621122051712
9;2502;85;-0.0841633671167899
1;2502;86;-0.0693374638870248
