geo2;n;iter;diff_rel
101;2502;1;0.0681513262346381
102;2502;1;0.181245071761449
103;2502;1;-0.0698585317792279
104;2502;1;0.0781143757803011
105;2502;1;-0.0552956474070306
106;2502;1;-0.0602608078594983
107;2502;1;-0.113030689782522
108;2502;1;-0.00679717210961668
109;2502;1;0.17497306502624
11;2502;1;-0.291925690605836
12;2502;1;-0.103714883201164
13;2502;1;-0.240186676754612
14;2502;1;-0.0410146307506425
15;2502;1;0.314277179728352
16;2502;1;-0.301389554007201
17;2502;1;-0.232811704600514
18;2502;1;-0.14183772421342
21;2502;1;-0.564881602116044
22;2502;1;-0.207684565501323
23;2502;1;0.0225515961930052
24;2502;1;0.0195279921869285
25;2502;1;0.475749213682514
26;2502;1;-0.0974359798371551
27;2502;1;0.150635303034902
28;2502;1;-0.137672348521607
31;2502;1;0.0683462968292779
32;2502;1;0.115656726213732
33;2502;1;-0.0244205864925809
34;2502;1;0.0843007485594405
35;2502;1;0.613860859663664
41;2502;1;0.172509721595192
42;2502;1;0.0554281534925743
43;2502;1;-0.0791102612476238
44;2502;1;-0.0318252692579335
51;2502;1;0.386600483867739
52;2502;1;0.0984715962399263
53;2502;1;0.10913941360777
54;2502;1;0.0388429488754806
55;2502;1;0.00807391153509327
56;2502;1;0.0288234486150647
57;2502;1;0.194191909946962
61;2502;1;-0.093791953591355
62;2502;1;-0.0142489259698582
63;2502;1;-0.105506874692346
64;2502;1;0.0418359763869031
71;2502;1;-0.139396917202393
72;2502;1;0.112662472317634
73;2502;1;-0.101627995260776
74;2502;1;-0.0967261884318834
81;2502;1;0.741123021980425
82;2502;1;-0.0178315192320904
83;2502;1;-0.152392962590211
84;2502;1;0.0247838297230047
91;2502;1;-0.0729793984775978
92;2502;1;0.209558965730641
93;2502;1;-0.425013180944606
94;2502;1;0.0768804646556458
95;2502;1;0.588799863990027
96;2502;1;-0.207072789982709
97;2502;1;0.054584223246403
98;2502;1;-0.151164172786986
101;2502;2;-0.100504146328726
102;2502;2;-0.343752737910306
103;2502;2;0.258426692298692
104;2502;2;0.110784508379704
105;2502;2;0.0526705643178802
106;2502;2;0.0572065911580646
107;2502;2;-0.017142115704957
108;2502;2;0.0126773931431359
109;2502;2;0.21169097330831
11;2502;2;0.0789703762196784
12;2502;2;-0.263765796915242
13;2502;2;-0.0441058191428988
14;2502;2;-0.0809723544693657
15;2502;2;0.00761250445840315
16;2502;2;-0.206124493190001
17;2502;2;-0.392642599475407
18;2502;2;0.029794730943896
21;2502;2;1.17559198941978
22;2502;2;-0.108645136188989
23;2502;2;-0.0797035634262953
24;2502;2;0.0195279921869285
25;2502;2;0.202462322259826
26;2502;2;-0.0974359798371551
27;2502;2;0.516746535818735
28;2502;2;0.0392153748585758
31;2502;2;0.278512781451431
32;2502;2;0.052506345484653
33;2502;2;-0.238246211370919
34;2502;2;-0.045343906159623
35;2502;2;-0.250707458013299
41;2502;2;-0.0673218123674608
42;2502;2;-0.123994632601163
43;2502;2;-0.0100435308411956
44;2502;2;0.0205084999713674
51;2502;2;-0.592176328274194
52;2502;2;0.0252401564905979
53;2502;2;0.289696992567174
54;2502;2;0.0703230382353437
55;2502;2;-0.0133744695613981
56;2502;2;-0.0854902678977203
57;2502;2;-0.0134936396090314
61;2502;2;-0.0346914288255738
62;2502;2;-0.0142489259698582
63;2502;2;0.114193191172693
64;2502;2;0.227878115027421
71;2502;2;0.0386588930315947
72;2502;2;0.0808721159657019
73;2502;2;0.052779693053778
74;2502;2;0.0354602230171092
81;2502;2;0.193912929358006
82;2502;2;0.091298311964344
83;2502;2;-0.252111437579598
84;2502;2;-0.303146995788357
91;2502;2;0.103595954193336
92;2502;2;-0.172407023447456
93;2502;2;-0.281266476180758
94;2502;2;-0.220190008352808
95;2502;2;0.224157272254611
96;2502;2;0.272856837133019
97;2502;2;0.210818922986611
98;2502;2;0.114097023217081
101;2502;3;-0.100504146328726
102;2502;3;0.137495254288803
103;2502;3;-0.234001143818188
104;2502;3;0.339475436575526
105;2502;3;0.0526705643178802
106;2502;3;0.0572065911580646
107;2502;3;0.0787464583726081
108;2502;3;-0.10416999837338
109;2502;3;-0.11877020123032
11;2502;3;0.028393639834381
12;2502;3;-0.103714883201164
13;2502;3;0.18874019927101
14;2502;3;-0.140908940047451
15;2502;3;0.139040222431238
16;2502;3;-0.0791044121004009
17;2502;3;0.0229177271993147
18;2502;3;0.315848822872756
21;2502;3;-1
22;2502;3;-0.108645136188989
23;2502;3;-0.0797035634262953
24;2502;3;0.0832484916986115
25;2502;3;0.202462322259826
26;2502;3;0.110848024815809
27;2502;3;0.333690919426819
28;2502;3;-0.104505900387823
31;2502;3;-0.124306314074362
32;2502;3;0.178807106942811
33;2502;3;-0.0511487896023732
34;2502;3;-0.174988560878687
35;2502;3;-0.30834534585843
41;2502;3;-0.0673218123674608
42;2502;3;-0.0290060987868316
43;2502;3;-0.0445768960444097
44;2502;3;-0.0841590384872345
51;2502;3;0.223471015177417
52;2502;3;0.39139735523724
53;2502;3;-0.200387864608352
54;2502;3;-0.0241172298442454
55;2502;3;0.244006103596498
56;2502;3;0.00024501948686839
57;2502;3;-0.273100576554023
61;2502;3;-0.0149912539036467
62;2502;3;0.00765665345303388
63;2502;3;0.0671146056301842
64;2502;3;0.153461259571214
71;2502;3;0.127686798148589
72;2502;3;-0.0462893094420277
73;2502;3;-0.00336855724242349
74;2502;3;-0.16281939415638
81;2502;3;-0.154311675038079
82;2502;3;0.309557974357213
83;2502;3;-0.0776041063481709
84;2502;3;0.147757889289765
