geo1;n;iter;diff_rel
7;2502;17;0.0837049251920274
8;2502;17;0.156046006608006
9;2502;17;0.0551273755270443
1;2502;18;0.0531949076388215
10;2502;18;0.0504900546764287
2;2502;18;-0.159475571191013
3;2502;18;0.0687873777682399
4;2502;18;0.0171806590820555
5;2502;18;-0.0757446659282357
6;2502;18;-0.0695700263610452
7;2502;18;0.0176924424392136
8;2502;18;0.0103259217414511
9;2502;18;0.013340152733894
1;2502;19;-0.0751723387215888
10;2502;19;-0.0267025052518712
2;2502;19;-0.0382058774822534
3;2502;19;0.0758889550291584
4;2502;19;-0.00980026025699095
5;2502;19;0.0190507529509195
6;2502;19;-0.0481808315647474
7;2502;19;-0.0648231610018038
8;2502;19;0.0297552663903251
9;2502;19;0.135219552547249
1;2502;20;-0.142273399319076
10;2502;20;0.100833028542711
2;2502;20;0.0119746854317159
3;2502;20;-0.0803457447110493
4;2502;20;0.111613876768719
5;2502;20;0.0332700657827929
6;2502;20;0.026681350222295
7;2502;20;-0.0648231610018038
8;2502;20;-0.01881809523186
9;2502;20;-0.00407119009658518
1;2502;21;-0.0459979645487684
10;2502;21;0.0941206320272069
2;2502;21;0.0537918211933571
3;2502;21;-0.0696933788196716
4;2502;21;-0.0232907199265143
5;2502;21;-0.0188674146007426
6;2502;21;0.0427232463195184
7;2502;21;-0.119833563295815
8;2502;21;0.0491846110391992
9;2502;21;0.0551273755270443
1;2502;22;0.0123507837968727
10;2502;22;0.0370652616454199
2;2502;22;-0.0131155960252688
3;2502;22;-0.0625918015587531
4;2502;22;0.0387653945532927
5;2502;22;0.052229149558624
6;2502;22;0.0373759476204439
7;2502;22;0.0286945228980159
8;2502;22;-0.145108835449541
9;2502;22;-0.059787487154119
1;2502;23;0.0969564688980523
10;2502;23;-0.0468396947983842
2;2502;23;-0.00475216887294054
3;2502;23;-0.101650476493805
4;2502;23;-0.0772525586046074
5;2502;23;-0.0378264983765736
6;2502;23;0.015986752824146
7;2502;23;0.0286945228980159
8;2502;23;0.0783286280125103
9;2502;23;0.107361404018482
1;2502;24;-0.0343282148796402
10;2502;24;0.0169280720989069
2;2502;24;-0.0465693046345817
3;2502;24;-0.0199823379932419
4;2502;24;-0.0313849957282284
5;2502;24;-0.0283469564886581
6;2502;24;0.0908489346111885
7;2502;24;0.0837049251920274
8;2502;24;0.000611249417014056
9;2502;24;0.0307514955643734
1;2502;25;0.0765344069770779
10;2502;25;0.0471338564186765
2;2502;25;-0.000570455296776496
3;2502;25;-0.0945488992328864
4;2502;25;0.0252749348837694
5;2502;25;-0.0804844368721936
6;2502;25;0.0480705450185928
7;2502;25;0.0451976435862192
8;2502;25;0.0297552663903251
9;2502;25;-0.0911279042489816
1;2502;26;0.026937970883283
10;2502;26;-0.0501958930561364
2;2502;26;0.00779297185555173
3;2502;26;0.0439318573550251
4;2502;26;0.00908638328034159
5;2502;26;-0.00938787271282704
6;2502;26;-0.090959221157343
7;2502;26;0.0672018045038238
8;2502;26;0.0588992833636362
9;2502;26;-0.0388938757575438
1;2502;27;0.0590297824733855
10;2502;27;-0.080401677375906
2;2502;27;0.08724552980267
3;2502;27;-0.0377362811455381
4;2502;27;0.0144825671481508
5;2502;27;0.0285302948388351
6;2502;27;-0.0428335328656728
7;2502;27;0.0451976435862192
8;2502;27;-0.0965354738273564
9;2502;27;-0.0284470700592562
1;2502;28;0.111543655984463
10;2502;28;-0.0837578756336581
2;2502;28;0.0788821026503417
3;2502;28;-0.0164315493627825
4;2502;28;-0.00440407638918174
5;2502;28;-0.0141276436567847
6;2502;28;0.0106394541250717
7;2502;28;0.00118932175101001
8;2502;28;-0.125679490800667
9;2502;28;-0.0423761443236396
1;2502;29;0.0882041566462061
10;2502;29;-0.0166339104786148
2;2502;29;-0.021479023177597
3;2502;29;-0.0448378584064567
4;2502;29;-0.00980026025699095
5;2502;29;-0.0330867274326158
6;2502;29;0.0213340515232206
7;2502;29;0.0451976435862192
8;2502;29;0.0297552663903251
9;2502;29;-0.0423761443236396
1;2502;30;-0.0605851516351787
10;2502;30;0.0370652616454199
2;2502;30;-0.00475216887294054
3;2502;30;-0.0235331266237011
4;2502;30;0.0819348654957672
5;2502;30;-0.071004894984278
6;2502;30;0.015986752824146
7;2502;30;0.00118932175101001
8;2502;30;0.126901989634695
9;2502;30;-0.0493406814558314
1;2502;31;-0.00223640328953745
10;2502;31;0.0404214599031721
2;2502;31;-0.00475216887294054
3;2502;31;0.00487318241997308
4;2502;31;0.06035013002453
5;2502;31;-0.0899639787601091
6;2502;31;0.0427232463195184
7;2502;31;-0.0208148391665946
8;2502;31;-0.0382474398807342
9;2502;31;-0.0528229500219273
1;2502;32;-0.0372456522969221
10;2502;32;-0.100538866922419
2;2502;32;-0.00475216887294054
3;2502;32;-0.0270839152541604
4;2502;32;-0.042177363463847
5;2502;32;0.0427496076707084
6;2502;32;-0.0374862341665985
7;2502;32;0.0947070056508297
8;2502;32;0.165760678932443
9;2502;32;0.107361404018482
1;2502;33;-0.0197410277932299
10;2502;33;-0.0233463069941191
2;2502;33;0.108154097683491
3;2502;33;-0.0128807607323233
4;2502;33;0.0333692106854835
5;2502;33;-0.052045811208447
6;2502;33;-0.021444338069375
7;2502;33;0.0176924424392136
8;2502;33;0.0103259217414511
9;2502;33;-0.0354116071914479
1;2502;34;0.0561123450561036
10;2502;34;0.0538462529341807
2;2502;34;-0.105113294700879
3;2502;34;0.0155255483113509
4;2502;34;-0.00710216832308644
5;2502;34;0.0190507529509195
6;2502;34;-0.0535281302638217
7;2502;34;-0.0648231610018038
8;2502;34;0.126901989634695
9;2502;34;-0.0249648014931604
1;2502;35;0.0298554083005651
10;2502;35;-0.00320911744760611
2;2502;35;0.0245198261602083
3;2502;35;0.16465867079064
4;2502;35;-0.0205926279926098
5;2502;35;0.00957121106300401
6;2502;35;-0.0267916367684496
7;2502;35;-0.130835643754618
8;2502;35;0.0103259217414511
9;2502;35;-0.0980924413811733
1;2502;36;-0.028493340045076
10;2502;36;-0.103895065180171
2;2502;36;-0.0465693046345817
3;2502;36;-0.0341854925150789
4;2502;36;0.06035013002453
5;2502;36;0.0143109820069619
6;2502;36;0.0213340515232206
7;2502;36;-0.00431171847839104
8;2502;36;0.107472644985821
9;2502;36;0.0760209869236194
1;2502;37;0.0444425953869754
10;2502;37;-0.0703330826026494
2;2502;37;0.0663369619218495
3;2502;37;-0.00577918347140478
4;2502;37;-0.0475735473316562
5;2502;37;0.0664484623904972
6;2502;37;-5.51432730772137e-05
7;2502;37;0.0727028447332251
8;2502;37;-0.00910342290742297
9;2502;37;-0.059787487154119
1;2502;38;-0.0518328393833324
10;2502;38;-0.0199901087363669
2;2502;38;0.0119746854317159
3;2502;38;0.00132239378951375
4;2502;38;0.0684444058262439
5;2502;38;0.0474893786146661
6;2502;38;-0.0963065198564173
7;2502;38;0.0231934826686146
8;2502;38;-0.11596481847623
9;2502;38;0.0377160326965651
1;2502;39;-0.101429275477127
10;2502;39;0.0706272442229416
2;2502;39;-0.0842047268200588
3;2502;39;0.097193686811914
4;2502;39;0.0279730268176741
5;2502;39;0.0427496076707084
6;2502;39;-0.139084909449013
7;2502;39;-0.0428190000841992
8;2502;39;0.117187317310258
9;2502;39;0.0307514955643734
1;2502;40;-0.0168235903759478
10;2502;40;-0.060264487829393
2;2502;40;-0.0758412996677305
3;2502;40;-0.0235331266237011
4;2502;40;0.0927272332313859
5;2502;40;0.0380098367267506
6;2502;40;0.208489505990826
7;2502;40;-0.0978294023782107
8;2502;40;-0.0771061291784823
9;2502;40;-0.0249648014931604
1;2502;41;0.000681034127744451
10;2502;41;0.104189226800463
2;2502;41;-0.000570455296776496
3;2502;41;-0.108752053754723
4;2502;41;-0.0745544666707029
5;2502;41;0.0617086914465395
6;2502;41;-0.0267916367684496
7;2502;41;0.166220528633045
8;2502;41;-0.106250146151793
9;2502;41;-0.000588921530489386
1;2502;42;0.0882041566462061
10;2502;42;-0.0434834965406321
2;2502;42;-0.134385289734028
3;2502;42;0.00487318241997308
4;2502;42;0.0225768429498649
5;2502;42;0.0948870880542438
6;2502;42;0.0106394541250717
7;2502;42;0.0286945228980159
8;2502;42;-0.135394163125104
9;2502;42;-0.0284470700592562
1;2502;43;0.117378530819027
10;2502;43;-0.0233463069941191
2;2502;43;-0.0172973096014329
3;2502;43;-0.0696933788196716
4;2502;43;-0.00980026025699095
5;2502;43;0.0806677752223706
6;2502;43;0.0106394541250717
7;2502;43;-0.0263158793959957
8;2502;43;-0.11596481847623
9;2502;43;-0.0284470700592562
1;2502;44;-0.0605851516351787
10;2502;44;-0.0199901087363669
2;2502;44;-0.0591144453630741
3;2502;44;0.00487318241997308
4;2502;44;0.13589670417386
5;2502;44;-0.052045811208447
6;2502;44;0.026681350222295
7;2502;44;-0.0153137989371933
8;2502;44;-0.0771061291784823
9;2502;44;0.0203046898660857
1;2502;45;-0.0459979645487684
10;2502;45;0.0974768302849589
2;2502;45;-0.021479023177597
3;2502;45;-0.00222839484094545
4;2502;45;-0.0394792715299423
5;2502;45;0.0664484623904972
6;2502;45;0.015986752824146
7;2502;45;-0.103330442607612
8;2502;45;-0.0771061291784823
9;2502;45;0.0586096440931402
1;2502;46;-0.00807127812410166
10;2502;46;0.0471338564186765
2;2502;46;0.0537918211933571
3;2502;46;-0.108752053754723
4;2502;46;-0.0232907199265143
5;2502;46;-0.071004894984278
6;2502;46;-0.00540244197215176
7;2502;46;0.0341955631274169
8;2502;46;0.0394699387147622
9;2502;46;0.0725387183575236
1;2502;47;0.0240205334660009
10;2502;47;-0.0401272982828799
2;2502;47;0.0161563990078801
3;2502;47;-0.0590410129282937
4;2502;47;0.000992107478627668
5;2502;47;-0.0852242078161513
6;2502;47;0.0427232463195184
7;2502;47;0.0837049251920274
8;2502;47;-0.0868208015029193
9;2502;47;0.0690564497914277
1;2502;48;0.0327728457178472
10;2502;48;0.0639148477074373
2;2502;48;-0.0674778725154023
3;2502;48;-0.0128807607323233
4;2502;48;0.0414634864871975
5;2502;48;0.0806677752223706
6;2502;48;-0.0695700263610452
7;2502;48;-0.0923283621488095
8;2502;48;-0.11596481847623
9;2502;48;-0.00407119009658518
1;2502;49;0.0356902831351291
10;2502;49;-0.110607461695675
2;2502;49;0.108154097683491
3;2502;49;-0.0554902242978345
4;2502;49;0.0522558542228161
5;2502;49;0.0427496076707084
6;2502;49;-0.0856119224582684
7;2502;49;-0.037317959854798
8;2502;49;-0.0868208015029193
9;2502;49;0.0481628383948526
1;2502;50;-0.0401630897142042
10;2502;50;0.080695838996198
2;2502;50;0.0997906705311624
3;2502;50;-0.0199823379932419
4;2502;50;-0.0772525586046074
5;2502;50;0.12332571371799
6;2502;50;-0.0749173250601195
7;2502;50;-0.0978294023782107
8;2502;50;-0.0285327675562972
9;2502;50;0.0307514955643734
1;2502;51;0.0444425953869754
10;2502;51;0.0236404686144112
2;2502;51;0.103972384107326
3;2502;51;-0.0661425901892123
4;2502;51;-0.0637620989350843
5;2502;51;0.0759280042784127
6;2502;51;-0.0963065198564173
7;2502;51;0.0231934826686146
8;2502;51;0.146331334283569
9;2502;51;-0.0771988299845982
1;2502;52;-0.0751723387215888
10;2502;52;0.137751209377985
2;2502;52;-0.0382058774822534
3;2502;52;-0.0625918015587531
4;2502;52;0.0792367735618625
5;2502;52;-0.0804844368721936
6;2502;52;-0.0695700263610452
7;2502;52;0.0617007642744228
8;2502;52;-0.0673914568540453
9;2502;52;0.0272692269982774
1;2502;53;-0.0635025890524606
10;2502;53;0.0370652616454199
2;2502;53;-0.0131155960252688
3;2502;53;-0.048388647036916
4;2502;53;-0.00170598445527703
5;2502;53;0.0569689205025817
6;2502;53;0.112238129407486
7;2502;53;-0.0703242012312049
8;2502;53;0.0200405940658881
9;2502;53;0.0203046898660857
1;2502;54;-0.086842088390717
10;2502;54;-0.0535520913138887
2;2502;54;-0.192929279800326
3;2502;54;0.139803150377425
4;2502;54;-0.00170598445527703
5;2502;54;-0.0236071855447003
6;2502;54;0.12828002550471
7;2502;54;0.0396966033568182
8;2502;54;-0.00910342290742297
9;2502;54;0.0969145983201945
1;2502;55;0.0356902831351291
10;2502;55;-0.0434834965406321
2;2502;55;-0.0800230132438946
3;2502;55;0.0616858005073214
4;2502;55;-0.0178945360587051
5;2502;55;0.0190507529509195
6;2502;55;0.015986752824146
7;2502;55;-0.0428190000841992
8;2502;55;0.136616661959132
9;2502;55;-0.0145179957948728
1;2502;56;0.026937970883283
10;2502;56;-0.0535520913138887
2;2502;56;-0.0549327317869099
3;2502;56;0.029728702833188
4;2502;56;-0.00170598445527703
5;2502;56;-0.0615253530963625
6;2502;56;0.12828002550471
7;2502;56;-0.0538210805430015
8;2502;56;-0.01881809523186
9;2502;56;0.0446805698287568
1;2502;57;0.0327728457178472
10;2502;57;0.0404214599031721
2;2502;57;-0.0423875910584176
3;2502;57;0.00132239378951375
4;2502;57;-0.00440407638918174
5;2502;57;-0.0615253530963625
6;2502;57;-0.021444338069375
7;2502;57;0.0176924424392136
8;2502;57;-0.0868208015029193
9;2502;57;0.0377160326965651
1;2502;58;0.0181856586314369
10;2502;58;0.0236404686144112
2;2502;58;-0.0340241639060894
3;2502;58;-0.0306347038846196
4;2502;58;0.1008215090331
5;2502;58;-0.0378264983765736
6;2502;58;-0.117695714652715
7;2502;58;0.0506986838156205
8;2502;58;-0.01881809523186
9;2502;58;-0.0388938757575438
1;2502;59;0.0240205334660009
10;2502;59;0.00685947732565045
2;2502;59;0.0245198261602083
3;2502;59;-0.0412870697759975
4;2502;59;-0.00170598445527703
5;2502;59;-0.0567855821524047
6;2502;59;0.085501635912114
7;2502;59;0.00118932175101001
8;2502;59;-0.0868208015029193
9;2502;59;0.00289334703560653
1;2502;60;-0.0255759026277939
10;2502;60;0.0739834424806938
2;2502;60;0.00361125827938769
3;2502;60;-0.00222839484094545
4;2502;60;0.0252749348837694
5;2502;60;-0.0188674146007426
6;2502;60;-0.0481808315647474
7;2502;60;-0.0923283621488095
8;2502;60;0.0200405940658881
9;2502;60;0.0168224212999899
1;2502;61;-0.0664200264697427
10;2502;61;-0.0233463069941191
2;2502;61;0.0412466804648648
3;2502;61;0.0155255483113509
4;2502;61;-0.00170598445527703
5;2502;61;0.0143109820069619
6;2502;61;0.165711116398231
7;2502;61;-0.0263158793959957
8;2502;61;-0.0965354738273564
9;2502;61;-0.0110357272287769
1;2502;62;0.000681034127744451
10;2502;62;0.0538462529341807
2;2502;62;0.0663369619218495
3;2502;62;0.0190763369418102
4;2502;62;-0.0232907199265143
5;2502;62;-0.0425662693205313
6;2502;62;0.0801543372130396
7;2502;62;-0.103330442607612
8;2502;62;-0.174252852422853
9;2502;62;0.00637561560170232
1;2502;63;0.0677820947252318
10;2502;63;-0.0938264704069147
2;2502;63;-0.000570455296776496
3;2502;63;0.107846052703292
4;2502;63;-0.0529697311994656
5;2502;63;-0.0141276436567847
6;2502;63;0.117585428106561
7;2502;63;-0.185846046048629
8;2502;63;-0.01881809523186
9;2502;63;0.0377160326965651
1;2502;64;-0.110181587728974
10;2502;64;0.0236404686144112
2;2502;64;-0.0340241639060894
3;2502;64;0.0368302800941065
4;2502;64;-0.00980026025699095
5;2502;64;0.00483144011904633
6;2502;64;-0.021444338069375
7;2502;64;0.0727028447332251
8;2502;64;-0.106250146151793
9;2502;64;0.114325941150674
1;2502;65;0.0298554083005651
10;2502;65;-0.0334149017673755
2;2502;65;-0.151112144038685
3;2502;65;0.029728702833188
4;2502;65;0.0576520380906253
5;2502;65;-0.071004894984278
6;2502;65;0.0801543372130396
7;2502;65;0.105709086109632
8;2502;65;0.000611249417014056
9;2502;65;-0.0458584128897356
1;2502;66;-0.0605851516351787
10;2502;66;0.0370652616454199
2;2502;66;0.0454283940410288
3;2502;66;0.0226271255722695
4;2502;66;0.0198787510159602
5;2502;66;0.00483144011904633
6;2502;66;-0.0588754289628963
7;2502;66;-0.0648231610018038
8;2502;66;0.175475351256881
9;2502;66;-0.0388938757575438
1;2502;67;0.0356902831351291
10;2502;67;-0.00656531570535822
2;2502;67;-0.113476721853208
3;2502;67;-0.0767949560805901
4;2502;67;-0.0151964441248004
5;2502;67;0.0759280042784127
6;2502;67;0.122932726805635
7;2502;67;0.14421636771544
8;2502;67;-0.154823507773979
9;2502;67;-0.0180002643609687
1;2502;68;0.0561123450561036
10;2502;68;-0.184443823366223
2;2502;68;0.187606655630609
3;2502;68;-0.0412870697759975
4;2502;68;0.0279730268176741
5;2502;68;9.16691750884859e-05
6;2502;68;-0.021444338069375
7;2502;68;-0.037317959854798
8;2502;68;-0.0382474398807342
9;2502;68;0.0237869584321817
1;2502;69;-0.00515384070681955
10;2502;69;0.080695838996198
2;2502;69;-0.0256607367537612
3;2502;69;0.0155255483113509
4;2502;69;0.0198787510159602
5;2502;69;-0.0188674146007426
6;2502;69;-0.0749173250601195
7;2502;69;-0.0318169196253969
8;2502;69;0.000611249417014056
9;2502;69;-0.0145179957948728
1;2502;70;0.00359847154502655
10;2502;70;0.0907644337694547
2;2502;70;-0.134385289734028
3;2502;70;-0.048388647036916
4;2502;70;0.0441615784211022
5;2502;70;-0.0046481017688692
6;2502;70;-0.128390312050864
7;2502;70;-0.037317959854798
8;2502;70;0.0783286280125103
9;2502;70;0.086467792621907
1;2502;71;0.07945184439436
10;2502;71;-0.0770454791181538
2;2502;71;-0.0507510182107459
3;2502;71;0.00132239378951375
4;2502;71;0.0387653945532927
5;2502;71;0.0996268589982016
6;2502;71;-0.0428335328656728
7;2502;71;-0.0208148391665946
8;2502;71;0.0103259217414511
9;2502;71;-0.059787487154119
1;2502;72;0.0473600328042573
10;2502;72;-0.0199901087363669
2;2502;72;0.0245198261602083
3;2502;72;-0.0377362811455381
4;2502;72;-0.0529697311994656
5;2502;72;0.151764339381737
6;2502;72;-0.139084909449013
7;2502;72;0.0286945228980159
8;2502;72;-0.11596481847623
9;2502;72;0.0516451069609485
1;2502;73;-0.0693374638870248
10;2502;73;-0.0132777122208626
2;2502;73;0.0161563990078801
3;2502;73;-0.0270839152541604
4;2502;73;0.0549539461567208
5;2502;73;0.0664484623904972
6;2502;73;0.0320286489213695
7;2502;73;-0.00981275870779229
8;2502;73;0.0394699387147622
9;2502;73;-0.0388938757575438
1;2502;74;-0.0459979645487684
10;2502;74;-0.00656531570535822
2;2502;74;0.0788821026503417
3;2502;74;-0.0128807607323233
4;2502;74;0.00908638328034159
5;2502;74;0.0427496076707084
6;2502;74;-0.101653818555492
7;2502;74;-0.0813262816900072
8;2502;74;-0.00910342290742297
9;2502;74;0.086467792621907
1;2502;75;0.07945184439436
10;2502;75;-0.0871140738914103
2;2502;75;0.0287015397363724
3;2502;75;-0.0270839152541604
4;2502;75;0.0171806590820555
5;2502;75;-0.0188674146007426
6;2502;75;-0.155126805546236
7;2502;75;-0.0428190000841992
8;2502;75;0.126901989634695
9;2502;75;0.0725387183575236
1;2502;76;-0.0693374638870248
10;2502;76;-0.060264487829393
2;2502;76;0.0454283940410288
3;2502;76;0.0758889550291584
4;2502;76;0.0225768429498649
5;2502;76;-0.071004894984278
6;2502;76;0.00529215542599714
7;2502;76;0.0892059654214284
8;2502;76;-0.00910342290742297
9;2502;76;-0.000588921530489386
1;2502;77;-0.0401630897142042
10;2502;77;0.0102156755834026
2;2502;77;0.00779297185555173
3;2502;77;0.00132239378951375
4;2502;77;-0.0529697311994656
5;2502;77;0.0143109820069619
6;2502;77;-5.51432730772137e-05
7;2502;77;0.0947070056508297
8;2502;77;0.000611249417014056
9;2502;77;0.0272692269982774
1;2502;78;0.00651590896230866
10;2502;78;-0.0132777122208626
2;2502;78;0.0621552483456853
3;2502;78;-0.0199823379932419
4;2502;78;-0.0448754553977515
5;2502;78;0.0664484623904972
6;2502;78;0.0961962333102629
7;2502;78;0.0617007642744228
8;2502;78;-0.125679490800667
9;2502;78;-0.0737165614185024
1;2502;79;-0.0372456522969221
10;2502;79;-0.0736892808604017
2;2502;79;0.120699238411983
3;2502;79;-0.048388647036916
4;2502;79;-0.0286869037943237
5;2502;79;0.0617086914465395
6;2502;79;0.0694597398148906
7;2502;79;0.0451976435862192
8;2502;79;-0.222826214045038
9;2502;79;0.0655741812253319
1;2502;80;-0.00807127812410166
10;2502;80;0.0639148477074373
2;2502;80;-0.0883864403962228
3;2502;80;-0.0732441674501308
4;2502;80;-0.0178945360587051
5;2502;80;-0.071004894984278
6;2502;80;-0.0107497406712261
7;2502;80;0.00118932175101001
8;2502;80;0.24347805752794
9;2502;80;0.0829855240558111
1;2502;81;0.085286719228924
10;2502;81;-0.100538866922419
2;2502;81;0.0705186754980135
3;2502;81;-0.0270839152541604
4;2502;81;0.0927272332313859
5;2502;81;-0.052045811208447
6;2502;81;0.117585428106561
7;2502;81;-0.119833563295815
8;2502;81;-0.0965354738273564
9;2502;81;-0.0771988299845982
1;2502;82;-0.00515384070681955
10;2502;82;-0.0300587035096234
2;2502;82;0.0161563990078801
3;2502;82;0.0368302800941065
4;2502;82;-0.00710216832308644
5;2502;82;-0.0473060402644892
6;2502;82;0.0908489346111885
7;2502;82;0.0121914022098123
8;2502;82;-0.174252852422853
9;2502;82;0.0272692269982774
1;2502;83;0.000681034127744451
10;2502;83;0.0135718738411548
2;2502;83;0.141607806292804
3;2502;83;-0.0519394356673752
4;2502;83;-0.0610640070011796
5;2502;83;-0.0425662693205313
6;2502;83;0.0427232463195184
7;2502;83;-0.037317959854798
8;2502;83;0.146331334283569
9;2502;83;-0.0284470700592562
1;2502;84;-0.00807127812410166
10;2502;84;0.0471338564186765
2;2502;84;-0.0256607367537612
3;2502;84;0.082990532290077
4;2502;84;-0.0232907199265143
5;2502;84;-0.052045811208447
6;2502;84;0.0534178437176673
7;2502;84;0.0121914022098123
8;2502;84;0.0297552663903251
9;2502;84;-0.0841633671167899
1;2502;85;0.0561123450561036
10;2502;85;0.0471338564186765
2;2502;85;-0.000570455296776496
3;2502;85;0.00487318241997308
4;2502;85;-0.0772525586046074
5;2502;85;-0.0283469564886581
6;2502;85;-0.0428335328656728
7;2502;85;-0.0978294023782107
8;2502;85;-0.0285327675562972
9;2502;85;0.10039686688629
1;2502;86;-0.0722549013043069
10;2502;86;0.000147080810146118
2;2502;86;-0.0131155960252688
3;2502;86;0.0581350118768622
4;2502;86;-0.0745544666707029
5;2502;86;0.0285302948388351
