urbrur;n;iter;diff_rel
2;94441;95;-0.000756864694539637
1;94441;96;0.000551646536603525
2;94441;96;-0.000449423005312182
1;94441;97;0.00253284351715777
2;94441;97;-0.00206349187375556
1;94441;98;-0.00100500823383206
2;94441;98;0.000818773962750388
1;94441;99;0.00635372340822686
2;94441;99;-0.00517633897718206
1;94441;100;-0.00425983184474263
2;94441;100;0.0034704585323358
1;125088;1;0.00230847317481426
2;125088;1;-0.00188069875013738
1;125088;2;0.00221943765389692
2;125088;2;-0.00180816206453316
1;125088;3;-0.00152005422463118
2;125088;3;0.00123837873083994
1;125088;4;-0.00581156633284666
2;125088;4;0.00473464697695872
1;125088;5;-0.00353225699736291
2;125088;5;0.00287770782549309
1;125088;6;0.00601235084497542
2;125088;6;-0.00489822487126883
1;125088;7;-0.00241040943380445
2;125088;7;0.0019637455868812
1;125088;8;0.00392891965550982
2;125088;8;-0.00320086642813238
1;125088;9;0.000812676423403091
2;125088;9;-0.000662082431988064
1;125088;10;-0.00233918101707057
2;125088;10;0.0019057162383979
1;125088;11;-0.00486778981112299
2;125088;11;0.00396575810955508
1;125088;12;0.00275365077940095
2;125088;12;-0.00224338217815791
1;125088;13;0.0023975086957316
2;125088;13;-0.00195323543574141
1;125088;14;-4.20645774033602e-05
2;125088;14;3.42697498115472e-05
1;125088;15;0.0036618130927578
2;125088;15;-0.0029832563713201
1;125088;16;0.005691822969673
2;125088;16;-0.00463709280309397
1;125088;17;0.004659010927032
2;125088;17;-0.00379566725008611
1;125088;18;-0.000683120328008199
2;125088;18;0.000556533886161255
1;125088;19;-0.00237479522543751
2;125088;19;0.00193473091263955
1;125088;20;0.000990747465237768
2;125088;20;-0.000807155803196316
1;125088;21;0.00107978298615511
2;125088;21;-0.000879692488800341
1;125088;22;-0.00143101870371384
2;125088;22;0.00116584204523591
