urbrur;n;iter;diff_rel
2;2502;65;-0.0266510549548479
1;2502;66;-0.0109102484249373
2;2502;66;0.00888851159300028
1;2502;67;-0.0109102484249373
2;2502;67;0.00888851159300028
1;2502;68;0.00600487783962267
2;2502;68;-0.00489213666024702
1;2502;69;0.00600487783962267
2;2502;69;-0.00489213666024702
1;2502;70;-0.00200755039095835
2;2502;70;0.00163553882813345
1;2502;71;-0.0287156444928952
2;2502;71;0.0233944571227343
1;2502;72;0.00244379862603114
2;2502;72;-0.00199094755430016
1;2502;73;-0.00378808999775417
2;2502;73;0.00308613338110678
1;2502;74;-0.00912970881814152
2;2502;74;0.00743791704002695
1;2502;75;-0.0287156444928952
2;2502;75;0.0233944571227343
1;2502;76;-0.00289782019435632
2;2502;76;0.00236083610462001
1;2502;77;-0.0465210405608532
2;2502;77;0.0379004026524684
1;2502;78;0.0781167319148523
2;2502;78;-0.0636412160556696
1;2502;79;-0.0126907880317332
2;2502;79;0.0103391061459738
1;2502;80;-0.00645889940794784
2;2502;80;0.00526202521056686
1;2502;81;-0.03939888213367
2;2502;81;0.0320980244405749
1;2502;82;-0.0527529291846385
2;2502;82;0.0429774835878753
1;2502;83;-0.0011172805875605
2;2502;83;0.000910241551646687
1;2502;84;0.0247005437109785
2;2502;84;-0.0201233794664676
1;2502;85;0.0140173060702038
2;2502;85;-0.0114198121486273
1;2502;86;-0.0207032162623142
2;2502;86;0.0168667816343541
1;2502;87;0.0166881154803975
2;2502;87;-0.0135957039780874
1;2502;88;0.00956595705321431
2;2502;88;-0.00779332576619367
1;2502;89;-0.0180324068521205
2;2502;89;0.014690889804894
1;2502;90;0.0131270362668058
2;2502;90;-0.0106945148721405
1;2502;91;0.021139464497387
2;2502;91;-0.0172221903605208
1;2502;92;0.0594210660434965
2;2502;92;-0.048409973249449
1;2502;93;-0.031386453903089
2;2502;93;0.0255703489521944
1;2502;94;-0.00378808999775417
2;2502;94;0.00308613338110678
1;2502;95;0.00867568724981634
2;2502;95;-0.0070680284897071
1;2502;96;0.00600487783962267
2;2502;96;-0.00489213666024702
1;2502;97;-0.0118005182283352
2;2502;97;0.00961380886948704
1;2502;98;-0.00378808999775417
2;2502;98;0.00308613338110678
1;2502;99;-0.0011172805875605
2;2502;99;0.000910241551646687
1;2502;100;0.0193589248905912
2;2502;100;-0.0157715958075475
1;33148;1;0.00614469757524746
2;33148;1;-0.0050060469299884
1;33148;2;0.0101765336705199
2;33148;2;-0.00829075874204903
1;33148;3;0.000164140700593319
2;33148;3;-0.000133724408765165
1;33148;4;-0.00218776368831572
2;33148;4;0.00178235748160347
1;33148;5;0.00130649426092049
2;33148;5;-0.00106439275551573
1;33148;6;-0.00561482436929734
2;33148;6;0.00457436252185496
1;33148;7;-0.00406928719944284
2;33148;7;0.00331522299389837
1;33148;8;0.00473355494190211
2;33148;8;-0.00385639779576722
1;33148;9;-0.00789953148995168
2;33148;9;0.00643569921535588
1;33148;10;0.00244884782124765
2;33148;10;-0.00199506110226629
1;33148;11;0.00795902381812001
2;33148;11;-0.0064841672454156
1;33148;12;-0.00144859373751575
2;33148;12;0.00118016031605892
1;33148;13;0.000567324310120525
2;33148;13;-0.000462195589971187
1;33148;14;0.00594310577048386
2;33148;14;-0.00484181133938529
1;33148;15;-0.00474125988198823
2;33148;15;0.00386267496257521
1;33148;16;0.00332241230855677
2;33148;16;-0.00270674866154604
1;33148;17;-0.0058836134423154
2;33148;17;0.00479334330932557
1;33148;18;-0.0128721293407878
2;33148;18;0.010486843783564
1;33148;19;0.00103770518790231
2;33148;19;-0.000845411968045115
1;33148;20;0.00177687513870227
2;33148;20;-0.00144760913358946
1;33148;21;0.0116548735721198
2;33148;21;-0.00949515307313791
1;33148;22;0.0054055276244475
2;33148;22;-0.00440384976444406
1;33148;23;-0.0076307424169335
2;33148;23;0.00621671842788527
1;33148;24;0.00775743201335641
2;33148;24;-0.00631993165481269
1;33148;25;-0.00682437519787909
2;33148;25;0.00555977606547302
1;33148;26;-0.00823551783122443
2;33148;26;0.0067094251996942
1;33148;27;0.0109829008895744
2;33148;27;-0.00894770110446107
1;33148;28;-0.00514444349151544
2;33148;28;0.00419114614378123
1;33148;29;-0.0113937894391879
2;33148;29;0.00928244945247508
1;33148;30;0.00305362323553859
2;33148;30;-0.00248776787407523
1;33148;31;0.00614469757524746
2;33148;31;-0.0050060469299884
1;33148;32;0.000298535237102347
2;33148;32;-0.000243214802500573
1;33148;33;-0.00353170905340649
2;33148;33;0.00287726141895694
1;33148;34;0.00688386752604742
2;33148;34;-0.00560824409553274
1;33148;35;0.00291922869902944
2;33148;35;-0.00237827748034002
1;33148;36;-0.0028597363708611
2;33148;36;0.0023298094502801
1;33148;37;-0.00138139646926118
2;33148;37;0.00112541511919122
1;33148;38;-0.00104541012798842
2;33148;38;0.000851689134852902
1;33148;39;-0.0111250003661697
2;33148;39;0.00906346866500426
1;33148;40;0.00822781289113819
2;33148;40;-0.00670314803288642
1;33148;41;-0.00816832056296986
2;33148;41;0.0066546800028265
1;33148;42;0.000836113383138704
2;33148;42;-0.000681176377442003
1;33148;43;0.00285203143077498
2;33148;43;-0.00232353228347232
1;33148;44;0.00372559591808397
2;33148;44;-0.00303521984275206
1;33148;45;0.0104453227435381
2;33148;45;-0.00850973952951964
1;33148;46;-0.00292693363911568
2;33148;46;0.00238455464714781
1;33148;47;-0.00877309597726067
2;33148;47;0.00714738677463563
1;33148;48;0.000701718846629553
2;33148;48;-0.000571685983706595
1;33148;49;-0.00178458007878839
2;33148;49;0.00145388630039744
1;33148;50;-0.000171845640679436
2;33148;50;0.000140001575573153
1;33148;51;0.00916857464670175
2;33148;51;-0.00746958078903387
1;33148;52;0.00903418011019273
2;33148;52;-0.00736009039529846
1;33148;53;0.00755584020859281
2;33148;53;-0.00615569606420958
1;33148;54;-0.00836991236773346
2;33148;54;0.00681891559342961
1;33148;55;-0.00198617188355199
2;33148;55;0.00161812189100035
1;33148;56;-0.00144859373751575
2;33148;56;0.00118016031605892
1;33148;57;-0.0026581445660975
2;33148;57;0.00216557385967719
1;33148;58;0.00789182654986556
2;33148;58;-0.0064294220485479
1;33148;59;0.00459916040539296
2;33148;59;-0.00374690740203181
1;33148;60;-0.00185177734704296
2;33148;60;0.00150863149726515
1;33148;61;-0.000709423786715793
2;33148;61;0.000577963150514583
1;33148;62;0.00224725601648405
2;33148;62;-0.00183082551166318
1;33148;63;0.00265043962601126
2;33148;63;-0.0021592966928692
1;33148;64;0.00050012704186595
2;33148;64;-0.000407450393103685
1;33148;65;0.00916857464670175
2;33148;65;-0.00746958078903387
1;33148;66;0.00244884782124765
2;33148;66;-0.00199506110226629
1;33148;67;-0.00259094729784292
2;33148;67;0.00211082866280949
1;33148;68;0.00984054732924726
2;33148;68;-0.0080170327577105
1;33148;69;-0.000911015591479396
2;33148;69;0.000742198741117494
1;33148;70;0.000164140700593319
2;33148;70;-0.000133724408765165
1;33148;71;-0.000776621054970245
2;33148;71;0.000632708347382287
1;33148;72;0.00493514674666572
2;33148;72;-0.00402063338637013
1;33148;73;-0.000239042908934011
2;33148;73;0.000194746772440857
1;33148;74;-0.0131409184138059
2;33148;74;0.0107058245710346
1;33148;75;-0.013409707486824
2;33148;75;0.0109248053585054
1;33148;76;0.00654788118477466
2;33148;76;-0.00533451811119442
1;33148;77;-0.00521164075977001
2;33148;77;0.00424589134064893
1;33148;78;-0.00595081071056997
2;33148;78;0.00484808850619328
1;33148;79;0.00157528333393867
2;33148;79;-0.00128337354298634
1;33148;80;-0.00050783198195219
2;33148;80;0.000413727559911471
1;33148;81;-0.00359890632166106
2;33148;81;0.00293200661582464
1;33148;82;0.000231337968847771
2;33148;82;-0.000188469605632869
1;33148;83;0.00238165055299308
2;33148;83;-0.00194031590539859
1;33148;84;0.00829501015939277
2;33148;84;-0.00675789322975412
1;33148;85;0.00782462928161098
2;33148;85;-0.00637467685168039
1;33148;86;0.00271763689426583
2;33148;86;-0.00221404188973691
1;33148;87;0.00601030303873843
2;33148;87;-0.00489655653625299
1;33148;88;0.00453196313713851
2;33148;88;-0.00369216220516411
1;33148;89;-0.0028597363708611
2;33148;89;0.0023298094502801
1;33148;90;0.00997494186575629
2;33148;90;-0.00812652315144591
1;33148;91;0.0058087112339747
2;33148;91;-0.00473232094565008
1;33148;92;-0.0076307424169335
2;33148;92;0.00621671842788527
1;33148;93;-0.000306240177188463
2;33148;93;0.000249491969308561
1;33148;94;0.00197846694346587
2;33148;94;-0.00161184472419257
1;33148;95;-0.00165018554227936
2;33148;95;0.00134439590666204
1;33148;96;-0.00487565441849738
2;33148;96;0.00397216535631042
1;33148;97;0.00224725601648405
2;33148;97;-0.00183082551166318
1;33148;98;-0.0119985648534787
2;33148;98;0.00977515622428421
1;33148;99;0.00634628938001106
2;33148;99;-0.00517028252059151
1;33148;100;0.0138051861562651
2;33148;100;-0.0112469993729034
1;63795;1;0.00159535245459154
2;63795;1;-0.00129972373086831
1;63795;2;0.00393471272142762
2;63795;2;-0.00320558600293617
1;63795;3;-0.00762242531323986
2;63795;3;0.00620994253519036
1;63795;4;0.00246824807654531
2;63795;4;-0.00201086636969944
1;63795;5;0.000547877708247139
2;63795;5;-0.000446352564270702
1;63795;6;-0.000848755286878895
2;63795;6;0.000691475657859436
1;63795;7;-0.000150438789315878
2;63795;7;0.000122561546794367
1;63795;8;-0.00364202127713084
2;63795;8;0.00296713210211951
1;63795;9;-0.00175656673371074
2;63795;9;0.00143106400224407
1;63795;10;-0.000953502761513372
2;63795;10;0.000776812774519116
1;63795;11;0.000443130233612662
2;63795;11;-0.000361015447610821
1;63795;12;0.00302690127459565
2;63795;12;-0.00246599765855154
1;63795;13;-0.000709091987366341
2;63795;13;0.000577692835646462
1;63795;14;0.000373298583856385
2;63795;14;-0.000304124036504435
1;63795;15;-0.00500373844737867
2;63795;15;0.00407651461869635
1;63795;16;-0.0041657586503031
2;63795;16;0.00339381768541831
1;63795;17;-0.00165181925907627
2;63795;17;0.00134572688558418
1;63795;18;-0.00591154989421052
2;63795;18;0.00481610296308099
1;63795;19;0.0028523221502049
2;63795;19;-0.00232376913078527
1;63795;20;-0.0030484522542023
2;63795;20;0.00248355510771432
1;63795;21;-0.00137249266005116
2;63795;21;0.00111816124115824
1;63795;22;0.00330622787362088
2;63795;22;-0.00269356330297769
1;63795;23;-0.00514340174689123
2;63795;23;0.00419029744090953
1;63795;24;-0.00294370477956782
2;63795;24;0.00239821799105464
1;63795;25;-0.00395626370103415
2;63795;25;0.00322314345209895
1;63795;26;-0.00325794720347113
2;63795;26;0.00265422934103388
1;63795;27;-0.00458474854884089
2;63795;27;0.00373516615205743
1;63795;28;0.000722456832637893
2;63795;28;-0.00058858109203697
1;63795;29;0.00449336591947796
2;63795;29;-0.00366071729178826
1;63795;30;0.000268551109221908
2;63795;30;-0.000218786919844554
1;63795;31;0.0050869349424065
2;63795;31;-0.00414429428619345
1;63795;32;0.0029221537999613
2;63795;32;-0.00238066054189186
1;63795;33;0.00135094168044451
2;63795;33;-0.00110060379199545
1;63795;34;0.000931951781906724
2;63795;34;-0.000759255325356531
1;63795;35;-0.00252471488103004
2;63795;35;0.00205686952441552
1;63795;36;0.00459811339411244
2;63795;36;-0.00374605440844794
1;63795;37;0.00484252416825947
2;63795;37;-0.0039451743473206
1;63795;38;-0.00629562396787023
2;63795;38;0.00512900572416681
1;63795;39;-0.00329286302834933
2;63795;39;0.00268267504658718
1;63795;40;-0.00716851958982388
2;63795;40;0.00584014836299815
1;63795;41;0.00648356793753254
2;63795;41;-0.00528212250832359
1;63795;42;0.00079228848239417
2;63795;42;-0.000645472503143356
1;63795;43;0.00358555447264612
2;63795;43;-0.00292112894740363
1;63795;44;-0.00385151622639967
2;63795;44;0.00313780633543907
1;63795;45;0.00281740632532682
2;63795;45;-0.00229532342523198
1;63795;46;-0.00367693710200892
2;63795;46;0.0029955778076728
1;63795;47;0.00721680025997363
2;63795;47;-0.00587948232494175
1;63795;48;0.00362047029752419
2;63795;48;-0.00294957465295693
1;63795;49;0.000268551109221908
2;63795;49;-0.000218786919844554
1;63795;50;0.00197942652825125
2;63795;50;-0.00161262649195393
1;63795;51;-0.00678444551616429
2;63795;51;0.00552724560191232
1;63795;52;-0.0052132333966475
2;63795;52;0.00424718885201592
1;63795;53;0.00554084066582249
2;63795;53;-0.00451408845838566
1;63795;54;-0.0011979135356604
2;63795;54;0.00097593271339197
1;63795;55;0.00355063864776791
2;63795;55;-0.00289268324185034
1;63795;56;-0.00144232430980744
2;63795;56;0.00117505265226462
1;63795;57;0.002154005652642
2;63795;57;-0.0017548550197202
1;63795;58;-0.00130266101029488
2;63795;58;0.00106126983005165
1;63795;59;0.000338382758978185
2;63795;59;-0.000275678330951141
1;63795;60;0.00480760834338127
2;63795;60;-0.0039167286417675
1;63795;61;0.00515676659216278
2;63795;61;-0.00420118569730004
1;63795;62;0.00201434235312933
2;63795;62;-0.00164107219750723
1;63795;63;0.00323639622386461
2;63795;63;-0.0026366718918711
1;63795;64;-0.000674176162488141
2;63795;64;0.000549247130093168
1;63795;65;0.00690255783607032
2;63795;65;-0.00562347097496251
1;63795;66;0.00309673292435205
2;63795;66;-0.00252288906965812
1;63795;67;0.00337605952337716
2;63795;67;-0.00275045471408407
1;63795;68;-0.00133757683517296
2;63795;68;0.00108971553560494
1;63795;69;0.00466794504386872
2;63795;69;-0.00380294581955433
1;63795;70;-0.00137249266005116
2;63795;70;0.00111816124115824
1;63795;71;-0.00517831757176943
2;63795;71;0.00421874314646262
1;63795;72;-0.00235013575663928
2;63795;72;0.00191464099664925
1;63795;73;-0.00238505158151748
2;63795;73;0.00194308670220255
1;63795;74;0.00683272618631392
2;63795;74;-0.00556657956385612
1;63795;75;0.000931951781906724
2;63795;75;-0.000759255325356531
1;63795;76;-0.00165181925907627
2;63795;76;0.00134572688558418
1;63795;77;-0.00577188659469797
2;63795;77;0.00470232014086801
1;63795;78;0.0123843423419397
2;63795;78;-0.0100894467468232
1;63795;79;-0.00441016942445013
2;63795;79;0.00359293762429117
1;63795;80;0.00131602585556643
2;63795;80;-0.00107215808644216
1;63795;81;0.00142077333020079
2;63795;81;-0.00115749520310204
1;63795;82;0.00016380363458743
2;63795;82;-0.000133449803184874
1;63795;83;0.00110653090629748
2;63795;83;-0.000901483853122798
1;63795;84;0.00690255783607032
2;63795;84;-0.00562347097496251
1;63795;85;0.00344589117313344
2;63795;85;-0.00280734612519066
1;63795;86;0.00264282720093607
2;63795;86;-0.00215309489746571
1;63795;87;-0.000220270439072155
2;63795;87;0.000179452957900954
1;63795;88;-0.0019660616829797
2;63795;88;0.00160173823556343
1;63795;89;0.00470286086874692
2;63795;89;-0.00383139152510762
1;63795;90;0.000478046058490738
2;63795;90;-0.000389461153164115
1;63795;91;-0.00343252632786189
2;63795;91;0.00279645786880015
1;63795;92;0.0113368675955952
2;63795;92;-0.00923607558022558
1;63795;93;-0.00584171824445425
2;63795;93;0.0047592115519744
1;63795;94;-0.00500373844737867
2;63795;94;0.00407651461869635
1;63795;95;0.00410929184581838
2;63795;95;-0.00334781453070243
1;63795;96;-0.00528306504640378
2;63795;96;0.0043040802631225
1;63795;97;0.00124619420581003
2;63795;97;-0.00101526667533577
1;63795;98;-0.00619087649323575
2;63795;98;0.00504366860750693
1;63795;99;-0.00535289669616018
2;63795;99;0.00436097167422889
1;63795;100;-0.00214064080737045
2;63795;100;0.00174396676332969
1;94441;1;-0.00484947380324093
2;94441;1;0.00395083617175346
1;94441;2;-0.00671274239209556
2;94441;2;0.00546882951231335
1;94441;3;-0.000863494163792431
2;94441;3;0.000703483329290118
1;94441;4;-0.00227863486418839
2;94441;4;0.00185638966389242
1;94441;5;0.000315789753204179
2;94441;5;-0.000257271949545199
1;94441;6;-0.00117010798221159
2;94441;6;0.000953279701787236
1;94441;7;-0.00421266048806283
2;94441;7;0.00343202832118244
1;94441;8;0.00423101235763299
2;94441;8;-0.00344697947527841
1;94441;9;-0.00135879340893102
2;94441;9;0.00110700054640086
1;94441;10;0.00118845985178163
2;94441;10;-0.000968230855883399
1;94441;11;-0.00192484968908943
2;94441;11;0.00156816308024194
1;94441;12;0.0022026440203987
2;94441;12;-0.00179448039568167
1;94441;13;-0.00168899290569008
2;94441;13;0.00137601202447476
1;94441;14;-0.000674808737073003
2;94441;14;0.000549762484676492
1;94441;15;0.00588200984142817
2;94441;15;-0.00479203686564789
1;94441;16;-0.00201919240244914
2;94441;16;0.00164502350254866
1;94441;17;0.00526878220458996
2;94441;17;-0.00429244412065345
1;94441;18;0.00151865934854069
2;94441;18;-0.0012372423339573
1;94441;19;-0.0030097908927262
2;94441;19;0.00245205793677035
1;94441;20;-0.00232580622086818
2;94441;20;0.00189481987504598
1;94441;21;0.00340551361573534
2;94441;21;-0.00277445078009376
1;94441;22;-0.00687784214047509
2;94441;22;0.0056033352513502
1;94441;23;0.0015658307052206
2;94441;23;-0.00127567254511065
1;94441;24;-0.00534477304837952
2;94441;24;0.00435435338886441
1;94441;25;-0.0029862052143863
2;94441;25;0.00243284283119377
1;94441;26;-0.000556880345373268
2;94441;26;0.000453686956793
1;94441;27;0.00691977968838514
2;94441;27;-0.00563750151102294
1;94441;28;0.00677826561834563
2;94441;28;-0.00552221087756267
1;94441;29;0.00404232693091344
2;94441;29;-0.00329325863066478
1;94441;30;0.00272152894387732
2;94441;30;-0.00221721271836919
1;94441;31;0.00380647014751409
2;94441;31;-0.0031011075748978
1;94441;32;-0.00560421551011877
2;94441;32;0.00456571955020817
1;94441;33;0.00107053146008201
2;94441;33;-0.000872155327999908
1;94441;34;0.0026979432655373
2;94441;34;-0.00219799761279261
1;94441;35;0.00977364676751695
2;94441;35;-0.00796252928580452
1;94441;36;0.000480889501583709
2;94441;36;-0.000391777688582249
1;94441;37;0.00222622969873873
2;94441;37;-0.00181369550125845
1;94441;38;-0.00348150445952489
2;94441;38;0.00283636004830452
1;94441;39;0.00109411713842191
2;94441;39;-0.000891370433576485
1;94441;40;-0.00487305948158095
2;94441;40;0.00397005127733024
1;94441;41;-6.1581100234677e-05
2;94441;41;5.01697396820539e-05
1;94441;42;-0.00133520773059112
2;94441;42;0.00108778544082429
1;94441;43;0.00366495607747458
2;94441;43;-0.00298581694143753
1;94441;44;-0.00480230244656114
2;94441;44;0.0039124059606001
1;94441;45;-0.00631178586031681
2;94441;45;0.00514217271750932
1;94441;46;0.00258001487383768
2;94441;46;-0.00210192208490892
1;94441;47;0.00517443949123025
2;94441;47;-0.00421558369834674
1;94441;48;-0.00204277808078904
2;94441;48;0.00166423860812544
1;94441;49;0.00411308396593325
2;94441;49;-0.00335090394739491
1;94441;50;-0.00338716174616518
2;94441;50;0.0027594996259976
1;94441;51;0.00137714527850118
2;94441;51;-0.00112195170049703
1;94441;52;-0.00199560672410912
2;94441;52;0.00162580839697208
1;94441;53;-0.00687784214047509
2;94441;53;0.0056033352513502
1;94441;54;0.00312248547565607
2;94441;54;-0.00254386951317322
1;94441;55;-0.00456644566316179
2;94441;55;0.00372025490483292
1;94441;56;-0.00053329466703337
2;94441;56;0.000434471851216221
1;94441;57;-0.000863494163792431
2;94441;57;0.000703483329290118
1;94441;58;-0.00388246099130377
2;94441;58;0.00316301684310855
1;94441;59;0.00123563120846154
2;94441;59;-0.00100666106703676
1;94441;60;-0.00107576526885176
2;94441;60;0.000876419279480524
1;94441;61;0.00397156989589362
2;94441;61;-0.00323561331393464
1;94441;62;0.000315789753204179
2;94441;62;-0.000257271949545199
1;94441;63;0.0066131658699661
2;94441;63;-0.00538770513852582
1;94441;64;0.00463196888941174
2;94441;64;-0.00377363627008244
1;94441;65;-0.00303337657106622
2;94441;65;0.00247127304234713
1;94441;66;0.00109411713842191
2;94441;66;-0.000891370433576485
1;94441;67;0.00618862365984733
2;94441;67;-0.00504183323814501
1;94441;68;0.00394798421755372
2;94441;68;-0.00321639820835807
1;94441;69;0.00182527316695985
2;94441;69;-0.00148703870645441
1;94441;70;0.00295738572727654
2;94441;70;-0.00240936377413638
1;94441;71;0.00390081286087393
2;94441;71;-0.00317796799720451
1;94441;72;-0.000344609240313942
2;94441;72;0.000280751006602595
1;94441;73;-1.44097435548819e-05
2;94441;73;1.17395285286976e-05
1;94441;74;-0.00150030747897065
2;94441;74;0.00122229117986113
1;94441;75;-0.00565138686679869
2;94441;75;0.00460414976136152
1;94441;76;0.00260360055217758
2;94441;76;-0.0021211371904857
1;94441;77;-0.00390604666964367
2;94441;77;0.00318223194868533
1;94441;78;0.000575232214943423
2;94441;78;-0.000468638110888961
1;94441;79;0.00300455708395646
2;94441;79;-0.00244779398528973
1;94441;80;0.00224981537707862
2;94441;80;-0.00183291060683523
1;94441;81;0.00111770281676193
2;94441;81;-0.000910585539153264
1;94441;82;0.00342909929407523
2;94441;82;-0.00279366588567054
1;94441;83;-0.00168899290569008
2;94441;83;0.00137601202447476
1;94441;84;0.0120850432448304
2;94441;84;-0.0098456096323216
1;94441;85;-0.00263242003928735
2;94441;85;0.00214461624754309
1;94441;86;0.00168375909692022
2;94441;86;-0.00137174807299414
1;94441;87;-0.00256166300426753
2;94441;87;0.00208697093081296
1;94441;88;-0.000462537632013554
2;94441;88;0.000376826534486086
1;94441;89;0.0016130020619004
2;94441;89;-0.00131410275626401
1;94441;90;0.00118845985178163
2;94441;90;-0.000968230855883399
1;94441;91;-0.00416548913138291
2;94441;91;0.00339359811002909
1;94441;92;0.000457303823243811
2;94441;92;-0.00037256258300547
1;94441;93;-0.00400038938300338
2;94441;93;0.00325909237099204
1;94441;94;-0.00435417455810234
2;94441;94;0.00354731895464271
1;94441;95;-0.00053329466703337
2;94441;95;0.000434471851216221
1;94441;96;0.00253284351715777
2;94441;96;-0.00206349187375556
1;94441;97;-0.00503815922996048
2;94441;97;0.00410455701636709
1;94441;98;0.00734432189850392
2;94441;98;-0.00598337341140375
1;94441;99;0.00196678723699948
2;94441;99;-0.00160232933991468
1;94441;100;-0.00463720269818161
2;94441;100;0.00377790022156305
1;125088;1;-0.0028199728300242
2;125088;1;0.00229741434066028
1;125088;2;-0.00185838920411695
2;125088;2;0.00151401813613572
1;125088;3;0.00163180321584261
2;125088;3;-0.00132941993954602
1;125088;4;0.00462339671866506
2;125088;4;-0.00376665257584446
1;125088;5;0.000759255110852688
2;125088;5;-0.000618560420625487
1;125088;6;-0.00239260232962098
2;125088;6;0.00194923824976048
1;125088;7;-0.00121733345351223
2;125088;7;0.000991753999786012
1;125088;8;0.00264680815430014
2;125088;8;-0.00215633815543296
1;125088;9;0.00225505186226385
2;125088;9;-0.00183717673877481
1;125088;10;-0.000362592452705779
2;125088;10;0.000295401817986401
1;125088;11;-0.00298023676767541
2;125088;11;0.00242798037474761
1;125088;12;-0.000237942723421505
2;125088;12;0.000193850458140524
1;125088;13;0.000153813568614785
2;125088;13;-0.000125310958517631
1;125088;14;0.00156057479910874
2;125088;14;-0.00127139059106272
1;125088;15;-0.000309171140155376
2;125088;15;0.000251879806623825
1;125088;16;0.000403113027183333
2;125088;16;-0.000328413678208983
1;125088;17;0.00138250375727406
2;125088;17;-0.00112631721985447
1;125088;18;0.000171620672798253
2;125088;18;-0.000139818295638356
1;125088;19;0.00140031086145753
2;125088;19;-0.0011408245569752
1;125088;20;-0.00322953622624396
2;125088;20;0.00263108309443916
1;125088;21;-0.000113292994137231
2;125088;21;9.22990982948481e-05
1;125088;22;0.00191671688277809
2;125088;22;-0.00156153733347923
1;125088;23;-0.00330076464297783
2;125088;23;0.00268911244292246
1;125088;24;-0.00237479522543751
